,case_id,rescode,hhid,ind,aimag,soum,treatment,empl,typeofempl,hourswork,grossearn,periodearn,benefit,benefitval,periodben
0,101.0,11103,1,1,1,11,0.0,0.0,,,,,1,54000.0,2.0
1,102.0,11103,1,2,1,11,0.0,0.0,,,,,1,136000.0,3.0
2,103.0,11103,1,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
3,104.0,11103,1,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
4,105.0,11103,1,5,1,11,0.0,0.0,,,,,1,136000.0,3.0
5,201.0,11102,2,1,1,11,0.0,0.0,,,,,1,34500.0,2.0
6,202.0,11102,2,2,1,11,0.0,0.0,,,,,0,,
7,203.0,11102,2,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
8,301.0,11101,3,1,1,11,0.0,1.0,7.0,56.0,360000.0,5.0,0,,
9,302.0,11101,3,2,1,11,0.0,1.0,1.0,70.0,660000.0,5.0,0,,
10,303.0,11101,3,3,1,11,0.0,1.0,7.0,40.0,80000.0,4.0,0,,
11,304.0,11101,3,4,1,11,0.0,0.0,,,,,0,,
12,305.0,11101,3,5,1,11,0.0,0.0,,,,,0,,
13,306.0,11101,3,6,1,11,0.0,0.0,,,,,1,136000.0,3.0
14,401.0,11703,4,1,1,11,0.0,0.0,,,,,0,,
15,402.0,11703,4,2,1,11,0.0,0.0,,,,,0,,
16,403.0,11703,4,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
17,404.0,11703,4,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
18,405.0,11703,4,5,1,11,0.0,0.0,,,,,1,136000.0,3.0
19,406.0,11703,4,6,1,11,0.0,,,,,,1,136000.0,3.0
20,407.0,11703,4,7,1,11,0.0,,,,,,1,136000.0,3.0
21,501.0,11202,5,1,1,11,0.0,0.0,,,,,0,,
22,502.0,11202,5,2,1,11,0.0,0.0,,,,,1,20000.0,2.0
23,503.0,11202,5,3,1,11,0.0,,,,,,1,136000.0,3.0
24,504.0,11202,5,4,1,11,0.0,,,,,,1,136000.0,3.0
25,601.0,11404,6,1,1,11,0.0,0.0,,,,,0,,
26,602.0,11404,6,2,1,11,0.0,0.0,,,,,0,,
27,603.0,11404,6,3,1,11,0.0,,,,,,1,136000.0,3.0
28,604.0,11404,6,4,1,11,0.0,,,,,,1,136000.0,3.0
29,701.0,11403,7,1,1,11,0.0,0.0,,,,,0,,
30,702.0,11403,7,2,1,11,0.0,0.0,,,,,0,,
31,703.0,11403,7,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
32,801.0,11402,8,1,1,11,0.0,0.0,,,,,0,,
33,802.0,11402,8,2,1,11,0.0,1.0,9.0,40.0,180000.0,4.0,0,,
34,803.0,11402,8,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
35,804.0,11402,8,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
36,901.0,11304,9,1,1,11,0.0,0.0,,,,,0,,
37,902.0,11304,9,2,1,11,0.0,,,,,,1,54000.0,2.0
38,903.0,11304,9,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
39,904.0,11304,9,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
40,905.0,11304,9,5,1,11,0.0,0.0,,,,,1,136000.0,3.0
41,1001.0,11416,10,1,1,11,0.0,0.0,,,,,0,,
42,1002.0,11416,10,2,1,11,0.0,1.0,5.0,40.0,300000.0,4.0,0,,
43,1003.0,11416,10,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
44,1004.0,11416,10,4,1,11,0.0,0.0,,,,,0,,
45,1005.0,11416,10,5,1,11,0.0,0.0,,,,,1,136000.0,3.0
46,1101.0,11417,11,1,1,11,0.0,0.0,,,,,1,81000.0,2.0
47,1102.0,11417,11,2,1,11,0.0,0.0,,,,,1,81000.0,2.0
48,1103.0,11417,11,3,1,11,0.0,0.0,,,,,0,,
49,1201.0,11702,12,1,1,11,0.0,0.0,,,,,0,,
50,1202.0,11702,12,2,1,11,0.0,0.0,,,,,0,,
51,1203.0,11702,12,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
52,1204.0,11702,12,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
53,1301.0,11502,13,1,1,11,0.0,0.0,,,,,0,,
54,1302.0,11502,13,2,1,11,0.0,0.0,,,,,0,,
55,1303.0,11502,13,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
56,1304.0,11502,13,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
57,1305.0,11502,13,5,1,11,0.0,,,,,,1,136000.0,3.0
58,1401.0,11301,14,1,1,11,0.0,0.0,,,,,1,50000.0,3.0
59,1402.0,11301,14,2,1,11,0.0,0.0,,,,,0,,
60,1403.0,11301,14,3,1,11,0.0,0.0,,,,,0,,
61,1501.0,11603,15,1,1,11,0.0,0.0,,,,,0,,
62,1502.0,11603,15,2,1,11,0.0,1.0,9.0,48.0,120000.0,4.0,0,,
63,1503.0,11603,15,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
64,1504.0,11603,15,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
65,1505.0,11603,15,5,1,11,0.0,0.0,,,,,1,136000.0,3.0
66,1506.0,11603,15,6,1,11,0.0,0.0,,,,,1,136000.0,3.0
67,1601.0,11302,16,1,1,11,0.0,0.0,,,,,1,86160.0,2.0
68,1602.0,11302,16,2,1,11,0.0,1.0,5.0,49.0,328000.0,4.0,0,,
69,1603.0,11302,16,3,1,11,0.0,0.0,,,,,0,,
70,1604.0,11302,16,4,1,11,0.0,0.0,,,,,0,,
71,1701.0,11701,17,1,1,11,0.0,0.0,,,,,1,50000.0,3.0
72,1702.0,11701,17,2,1,11,0.0,0.0,,,,,0,,
73,1703.0,11701,17,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
74,1704.0,11701,17,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
75,1705.0,11701,17,5,1,11,0.0,0.0,,,,,1,136000.0,3.0
76,1706.0,11701,17,6,1,11,0.0,0.0,,,,,1,136000.0,3.0
77,1707.0,11701,17,7,1,11,0.0,0.0,,,,,1,136000.0,3.0
78,1708.0,11701,17,8,1,11,0.0,,,,,,1,136000.0,3.0
79,1801.0,11602,18,1,1,11,0.0,0.0,,,,,0,,
80,1802.0,11602,18,2,1,11,0.0,0.0,,,,,0,,
81,1803.0,11602,18,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
82,1901.0,11604,19,1,1,11,0.0,0.0,,,,,1,50000.0,3.0
83,1902.0,11604,19,2,1,11,0.0,0.0,,,,,0,,
84,1903.0,11604,19,3,1,11,0.0,0.0,,,,,0,,
85,1904.0,11604,19,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
86,1905.0,11604,19,5,1,11,0.0,0.0,,,,,1,136000.0,3.0
87,1906.0,11604,19,6,1,11,0.0,0.0,,,,,1,136000.0,3.0
88,1907.0,11604,19,7,1,11,0.0,0.0,,,,,1,136000.0,3.0
89,1908.0,11604,19,8,1,11,0.0,,,,,,1,136000.0,3.0
90,2001.0,11505,20,1,1,11,0.0,0.0,,,,,0,,
91,2002.0,11505,20,2,1,11,0.0,0.0,,,,,0,,
92,2003.0,11505,20,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
93,2004.0,11505,20,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
94,2005.0,11505,20,5,1,11,0.0,,,,,,1,136000.0,3.0
95,2101.0,11410,21,1,1,11,0.0,0.0,,,,,0,,
96,2102.0,11410,21,2,1,11,0.0,0.0,,,,,1,34500.0,2.0
97,2103.0,11410,21,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
98,2104.0,11410,21,4,1,11,0.0,,,,,,1,136000.0,3.0
99,2105.0,11410,21,5,1,11,0.0,,,,,,1,136000.0,3.0
100,2106.0,11410,21,6,1,11,0.0,,,,,,1,136000.0,3.0
101,2201.0,11203,22,1,1,11,0.0,0.0,,,,,0,,
102,2202.0,11203,22,2,1,11,0.0,0.0,,,,,0,,
103,2203.0,11203,22,3,1,11,0.0,,,,,,1,136000.0,3.0
104,2301.0,11405,23,1,1,11,0.0,1.0,7.0,60.0,270000.0,5.0,0,,
105,2302.0,11405,23,2,1,11,0.0,0.0,,,,,0,,
106,2303.0,11405,23,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
107,2304.0,11405,23,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
108,2401.0,11409,24,1,1,11,0.0,0.0,,,,,0,,
109,2402.0,11409,24,2,1,11,0.0,0.0,,,,,0,,
110,2403.0,11409,24,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
111,2404.0,11409,24,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
112,2405.0,11409,24,5,1,11,0.0,0.0,,,,,1,136000.0,3.0
113,2406.0,11409,24,6,1,11,0.0,0.0,,,,,1,136000.0,3.0
114,2501.0,11201,25,1,1,11,0.0,0.0,,,,,0,,
115,2502.0,11201,25,2,1,11,0.0,0.0,,,,,0,,
116,2503.0,11201,25,3,1,11,0.0,,,,,,1,136000.0,3.0
117,2601.0,11411,26,1,1,11,0.0,0.0,,,,,0,,
118,2602.0,11411,26,2,1,11,0.0,1.0,5.0,40.0,350000.0,4.0,0,,
119,2603.0,11411,26,3,1,11,0.0,0.0,,,,,0,,
120,2604.0,11411,26,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
121,2605.0,11411,26,5,1,11,0.0,0.0,,,,,1,136000.0,3.0
122,2606.0,11411,26,6,1,11,0.0,0.0,,,,,1,136000.0,3.0
123,2701.0,11506,27,1,1,11,0.0,0.0,,,,,0,,
124,2702.0,11506,27,2,1,11,0.0,1.0,8.0,48.0,630000.0,5.0,0,,
125,2703.0,11506,27,3,1,11,0.0,0.0,,,,,0,,
126,2704.0,11506,27,4,1,11,0.0,0.0,,,,,1,136000.0,3.0
127,2801.0,11501,28,1,1,11,0.0,1.0,9.0,40.0,260000.0,4.0,0,,
128,2802.0,11501,28,2,1,11,0.0,1.0,1.0,70.0,800000.0,5.0,0,,
129,2803.0,11501,28,3,1,11,0.0,,,99.0,,,1,136000.0,3.0
130,2901.0,11418,29,1,1,11,0.0,0.0,,,,,0,,
131,2902.0,11418,29,2,1,11,0.0,0.0,,,,,0,,
132,2903.0,11418,29,3,1,11,0.0,0.0,,,,,0,,
133,3001.0,11419,30,1,1,11,0.0,0.0,,,,,0,,
134,3002.0,11419,30,2,1,11,0.0,0.0,,,,,0,,
135,3003.0,11419,30,3,1,11,0.0,0.0,,,,,1,136000.0,3.0
136,3004.0,11419,30,4,1,11,0.0,,,,,,1,136000.0,3.0
137,3005.0,11419,30,5,1,11,0.0,,,,,,1,136000.0,3.0
138,3101.0,11504,31,1,1,11,0.0,0.0,,,,,1,50000.0,3.0
139,3102.0,11504,31,2,1,11,0.0,0.0,,,,,1,624000.0,3.0
140,3103.0,11504,31,3,1,11,0.0,0.0,,,,,0,,
141,3104.0,11504,31,4,1,11,0.0,0.0,,,,,0,,
142,3105.0,11504,31,5,1,11,0.0,0.0,,,,,0,,
143,3106.0,11504,31,6,1,11,0.0,0.0,,,,,1,136000.0,3.0
144,3201.0,12206,32,1,1,12,0.0,0.0,,,,,0,,
145,3202.0,12206,32,2,1,12,0.0,0.0,,,,,0,,
146,3203.0,12206,32,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
147,3204.0,12206,32,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
148,3205.0,12206,32,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
149,3206.0,12206,32,6,1,12,0.0,,,,,,1,136000.0,3.0
150,3301.0,12207,33,1,1,12,0.0,0.0,,,,,1,100000.0,3.0
151,3302.0,12207,33,2,1,12,0.0,0.0,,,,,1,54000.0,2.0
152,3303.0,12207,33,3,1,12,0.0,0.0,,,,,0,,
153,3304.0,12207,33,4,1,12,0.0,0.0,,,,,0,,
154,3305.0,12207,33,5,1,12,0.0,,,,,,1,136000.0,3.0
155,3401.0,12203,34,1,1,12,0.0,1.0,7.0,20.0,250000.0,5.0,0,,
156,3402.0,12203,34,2,1,12,0.0,0.0,,,,,0,,
157,3403.0,12203,34,3,1,12,0.0,0.0,,,,,0,,
158,3404.0,12203,34,4,1,12,0.0,0.0,,,,,0,,
159,3405.0,12203,34,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
160,3406.0,12203,34,6,1,12,0.0,0.0,,,,,1,136000.0,3.0
161,3501.0,12101,35,1,1,12,0.0,0.0,,,,,1,81000.0,2.0
162,3502.0,12101,35,2,1,12,0.0,0.0,,,,,0,,
163,3503.0,12101,35,3,1,12,0.0,0.0,,,,,0,,
164,3504.0,12101,35,4,1,12,0.0,0.0,,,,,0,,
165,3505.0,12101,35,5,1,12,0.0,0.0,,,,,0,,
166,3506.0,12101,35,6,1,12,0.0,0.0,,,,,1,136000.0,3.0
167,3507.0,12101,35,7,1,12,0.0,0.0,,,,,1,136000.0,3.0
168,3508.0,12101,35,8,1,12,0.0,0.0,,,,,1,136000.0,3.0
169,3601.0,12102,36,1,1,12,0.0,0.0,,,,,0,,
170,3602.0,12102,36,2,1,12,0.0,1.0,9.0,40.0,108000.0,4.0,0,,
171,3603.0,12102,36,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
172,3604.0,12102,36,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
173,3605.0,12102,36,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
174,3701.0,12103,37,1,1,12,0.0,0.0,,,,,0,,
175,3702.0,12103,37,2,1,12,0.0,0.0,,,,,0,,
176,3703.0,12103,37,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
177,3704.0,12103,37,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
178,3705.0,12103,37,5,1,12,0.0,,,,,,1,136000.0,3.0
179,3801.0,12105,38,1,1,12,0.0,1.0,5.0,40.0,160000.0,4.0,0,,
180,3802.0,12105,38,2,1,12,0.0,0.0,,,,,0,,
181,3803.0,12105,38,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
182,3804.0,12105,38,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
183,3901.0,12201,39,1,1,12,0.0,1.0,5.0,40.0,108000.0,4.0,1,81000.0,2.0
184,3902.0,12201,39,2,1,12,0.0,0.0,,,,,0,,
185,3903.0,12201,39,3,1,12,0.0,0.0,,,,,0,,
186,3904.0,12201,39,4,1,12,0.0,0.0,,,,,0,,
187,3905.0,12201,39,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
188,4001.0,12202,40,1,1,12,0.0,0.0,,,,,0,,
189,4002.0,12202,40,2,1,12,0.0,0.0,,,,,0,,
190,4003.0,12202,40,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
191,4004.0,12202,40,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
192,4005.0,12202,40,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
193,4101.0,12106,41,1,1,12,0.0,0.0,,,,,1,81000.0,2.0
194,4102.0,12106,41,2,1,12,0.0,0.0,,,,,0,,
195,4103.0,12106,41,3,1,12,0.0,0.0,,,,,0,,
196,4104.0,12106,41,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
197,4105.0,12106,41,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
198,4201.0,12506,42,1,1,12,0.0,0.0,,,,,0,,
199,4202.0,12506,42,2,1,12,0.0,0.0,,,,,0,,
200,4203.0,12506,42,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
201,4204.0,12506,42,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
202,4205.0,12506,42,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
203,4206.0,12506,42,6,1,12,0.0,,,,,,1,136000.0,3.0
204,4207.0,12506,42,7,1,12,0.0,,,,,,1,136000.0,3.0
205,4301.0,12505,43,1,1,12,0.0,0.0,,,,,1,50000.0,3.0
206,4302.0,12505,43,2,1,12,0.0,0.0,,,,,0,,
207,4303.0,12505,43,3,1,12,0.0,1.0,7.0,133.0,10000.0,2.0,0,,
208,4304.0,12505,43,4,1,12,0.0,0.0,,,,,0,,
209,4305.0,12505,43,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
210,4306.0,12505,43,6,1,12,0.0,0.0,,,,,1,136000.0,3.0
211,4307.0,12505,43,7,1,12,0.0,0.0,,,,,1,136000.0,3.0
212,4308.0,12505,43,8,1,12,0.0,0.0,,,,,1,136000.0,3.0
213,4401.0,12502,44,1,1,12,0.0,1.0,5.0,21.0,140000.0,4.0,0,,
214,4402.0,12502,44,2,1,12,0.0,0.0,,,,,0,,
215,4403.0,12502,44,3,1,12,0.0,0.0,,,,,0,,
216,4404.0,12502,44,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
217,4501.0,12504,45,1,1,12,0.0,0.0,,,,,0,,
218,4502.0,12504,45,2,1,12,0.0,1.0,9.0,56.0,150000.0,4.0,0,,
219,4503.0,12504,45,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
220,4504.0,12504,45,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
221,4505.0,12504,45,5,1,12,0.0,,,,,,1,136000.0,3.0
222,4601.0,12501,46,1,1,12,0.0,0.0,,,,,0,,
223,4602.0,12501,46,2,1,12,0.0,0.0,,,,,0,,
224,4603.0,12501,46,3,1,12,0.0,0.0,,,,,0,,
225,4604.0,12501,46,4,1,12,0.0,0.0,,,,,1,676000.0,3.0
226,4701.0,12407,47,1,1,12,0.0,1.0,9.0,119.0,140000.0,4.0,0,,
227,4702.0,12407,47,2,1,12,0.0,0.0,,,,,0,,
228,4703.0,12407,47,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
229,4704.0,12407,47,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
230,4705.0,12407,47,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
231,4706.0,12407,47,6,1,12,0.0,,,,,,1,136000.0,3.0
232,4707.0,12407,47,7,1,12,0.0,,,,,,1,136000.0,3.0
233,4801.0,12404,48,1,1,12,0.0,0.0,,,,,1,50000.0,3.0
234,4802.0,12404,48,2,1,12,0.0,0.0,,,,,0,,
235,4803.0,12404,48,3,1,12,0.0,0.0,,,,,0,,
236,4804.0,12404,48,4,1,12,0.0,0.0,,,,,0,,
237,4805.0,12404,48,5,1,12,0.0,0.0,,,,,0,,
238,4806.0,12404,48,6,1,12,0.0,0.0,,,,,1,136000.0,3.0
239,4807.0,12404,48,7,1,12,0.0,0.0,,,,,1,136000.0,3.0
240,4901.0,12408,49,1,1,12,0.0,0.0,,,,,0,,
241,4902.0,12408,49,2,1,12,0.0,0.0,,,,,0,,
242,4903.0,12408,49,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
243,4904.0,12408,49,4,1,12,0.0,,,,,,1,136000.0,3.0
244,4905.0,12408,49,5,1,12,0.0,,,,,,1,136000.0,3.0
245,5001.0,12406,50,1,1,12,0.0,1.0,9.0,56.0,210000.0,4.0,1,50000.0,3.0
246,5002.0,12406,50,2,1,12,0.0,0.0,,,,,0,,
247,5003.0,12406,50,3,1,12,0.0,0.0,,,,,0,,
248,5004.0,12406,50,4,1,12,0.0,0.0,,,,,0,,
249,5005.0,12406,50,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
250,5006.0,12406,50,6,1,12,0.0,0.0,,,,,1,136000.0,3.0
251,5007.0,12406,50,7,1,12,0.0,0.0,,,,,1,136000.0,3.0
252,5008.0,12406,50,8,1,12,0.0,0.0,,,,,1,136000.0,3.0
253,5101.0,12405,51,1,1,12,0.0,1.0,2.0,140.0,30000.0,4.0,0,,
254,5102.0,12405,51,2,1,12,0.0,1.0,5.0,84.0,100000.0,4.0,0,,
255,5103.0,12405,51,3,1,12,0.0,0.0,,,,,0,,
256,5104.0,12405,51,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
257,5105.0,12405,51,5,1,12,0.0,,,,,,1,136000.0,3.0
258,5106.0,12405,51,6,1,12,0.0,,,,,,1,136000.0,3.0
259,5201.0,12409,52,1,1,12,0.0,0.0,,,,,1,50000.0,3.0
260,5202.0,12409,52,2,1,12,0.0,0.0,,,,,0,,
261,5203.0,12409,52,3,1,12,0.0,0.0,,,,,0,,
262,5204.0,12409,52,4,1,12,0.0,0.0,,,,,0,,
263,5205.0,12409,52,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
264,5206.0,12409,52,6,1,12,0.0,0.0,,,,,1,136000.0,3.0
265,5207.0,12409,52,7,1,12,0.0,0.0,,,,,1,136000.0,3.0
266,5301.0,12401,53,1,1,12,0.0,1.0,3.0,21.0,30000.0,4.0,0,,
267,5302.0,12401,53,2,1,12,0.0,1.0,3.0,56.0,90000.0,4.0,0,,
268,5303.0,12401,53,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
269,5304.0,12401,53,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
270,5305.0,12401,53,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
271,5401.0,12307,54,1,1,12,0.0,1.0,5.0,40.0,120000.0,4.0,0,,
272,5402.0,12307,54,2,1,12,0.0,1.0,9.0,40.0,270000.0,4.0,0,,
273,5403.0,12307,54,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
274,5404.0,12307,54,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
275,5405.0,12307,54,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
276,5406.0,12307,54,6,1,12,0.0,,,,,,1,136000.0,3.0
277,5501.0,12306,55,1,1,12,0.0,1.0,5.0,40.0,160000.0,4.0,0,,
278,5502.0,12306,55,2,1,12,0.0,1.0,7.0,40.0,160000.0,5.0,0,,
279,5503.0,12306,55,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
280,5504.0,12306,55,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
281,5505.0,12306,55,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
282,5506.0,12306,55,6,1,12,0.0,0.0,,,,,1,136000.0,3.0
283,5507.0,12306,55,7,1,12,0.0,,,,,,1,136000.0,3.0
284,5601.0,12302,56,1,1,12,0.0,1.0,9.0,40.0,145000.0,4.0,0,,
285,5602.0,12302,56,2,1,12,0.0,0.0,,,,,0,,
286,5603.0,12302,56,3,1,12,0.0,0.0,,,,,0,,
287,5604.0,12302,56,4,1,12,0.0,0.0,,,,,1,136000.0,3.0
288,5701.0,12304,57,1,1,12,0.0,0.0,,,,,1,50000.0,3.0
289,5702.0,12304,57,2,1,12,0.0,1.0,9.0,40.0,300000.0,4.0,0,,
290,5703.0,12304,57,3,1,12,0.0,0.0,,,,,0,,
291,5704.0,12304,57,4,1,12,0.0,0.0,,,,,0,,
292,5705.0,12304,57,5,1,12,0.0,0.0,,,,,1,136000.0,3.0
293,5706.0,12304,57,6,1,12,0.0,0.0,,,,,1,136000.0,3.0
294,5707.0,12304,57,7,1,12,0.0,,,,,,1,136000.0,3.0
295,5801.0,12303,58,1,1,12,0.0,1.0,5.0,60.0,200000.0,4.0,0,,
296,5802.0,12303,58,2,1,12,0.0,0.0,,,,,0,,
297,5803.0,12303,58,3,1,12,0.0,1.0,9.0,40.0,190000.0,4.0,0,,
298,5804.0,12303,58,4,1,12,0.0,0.0,,,,,0,,
299,5805.0,12303,58,5,1,12,0.0,0.0,,,,,0,,
300,5806.0,12303,58,6,1,12,0.0,0.0,,,,,1,136000.0,3.0
301,5901.0,12301,59,1,1,12,0.0,1.0,9.0,40.0,140000.0,4.0,0,,
302,5902.0,12301,59,2,1,12,0.0,0.0,,,,,0,,
303,5903.0,12301,59,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
304,5904.0,12301,59,4,1,12,0.0,,,,,,1,136000.0,3.0
305,5905.0,12301,59,5,1,12,0.0,,,,,,1,136000.0,3.0
306,6001.0,12305,60,1,1,12,0.0,0.0,,,,,0,,
307,6002.0,12305,60,2,1,12,0.0,1.0,5.0,40.0,170000.0,4.0,0,,
308,6003.0,12305,60,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
309,6101.0,12402,61,1,1,12,0.0,0.0,,,,,0,,
310,6102.0,12402,61,2,1,12,0.0,0.0,,,,,0,,
311,6103.0,12402,61,3,1,12,0.0,0.0,,,,,1,136000.0,3.0
312,6104.0,12402,61,4,1,12,0.0,,,,,,1,136000.0,3.0
313,6201.0,13203,62,1,1,13,2.0,0.0,,,,,1,20000.0,2.0
314,6202.0,13203,62,2,1,13,2.0,0.0,,,,,0,,
315,6203.0,13203,62,3,1,13,2.0,0.0,,,,,1,136000.0,3.0
316,6204.0,13203,62,4,1,13,2.0,0.0,,,,,1,136000.0,3.0
317,6205.0,13203,62,5,1,13,2.0,0.0,,,,,1,136000.0,3.0
318,6206.0,13203,62,6,1,13,2.0,0.0,,,,,1,136000.0,3.0
319,6207.0,13203,62,7,1,13,2.0,0.0,,,,,1,136000.0,3.0
320,6208.0,13203,62,8,1,13,2.0,,,,,,1,136000.0,3.0
321,6209.0,13203,62,9,1,13,2.0,0.0,,,,,1,87000.0,2.0
322,6301.0,13105,63,1,1,13,2.0,0.0,,,,,0,,
323,6302.0,13105,63,2,1,13,2.0,0.0,,,,,1,136000.0,3.0
324,6303.0,13105,63,3,1,13,2.0,,,,,,1,136000.0,3.0
325,6304.0,13105,63,4,1,13,2.0,,,,,,1,136000.0,3.0
326,6401.0,13106,64,1,1,13,2.0,0.0,,,,,0,,
327,6402.0,13106,64,2,1,13,2.0,0.0,,,,,0,,
328,6403.0,13106,64,3,1,13,2.0,0.0,,,,,1,136000.0,3.0
329,6404.0,13106,64,4,1,13,2.0,0.0,,,,,1,136000.0,3.0
330,6405.0,13106,64,5,1,13,2.0,0.0,,,,,1,136000.0,3.0
331,6406.0,13106,64,6,1,13,2.0,0.0,,,,,1,136000.0,3.0
332,6501.0,13202,65,1,1,13,2.0,0.0,,,,,0,,
333,6502.0,13202,65,2,1,13,2.0,0.0,,,,,1,34500.0,2.0
334,6503.0,13202,65,3,1,13,2.0,0.0,,,,,0,,
335,6504.0,13202,65,4,1,13,2.0,0.0,,,,,1,136000.0,3.0
336,6505.0,13202,65,5,1,13,2.0,0.0,,,,,1,136000.0,3.0
337,6506.0,13202,65,6,1,13,2.0,0.0,,,,,1,136000.0,3.0
338,6507.0,13202,65,7,1,13,2.0,0.0,,,,,1,136000.0,3.0
339,6508.0,13202,65,8,1,13,2.0,,,,,,1,136000.0,3.0
340,6509.0,13202,65,9,1,13,2.0,,,,,,1,136000.0,3.0
341,6601.0,13201,66,1,1,13,2.0,0.0,,,,,0,,
342,6602.0,13201,66,2,1,13,2.0,0.0,,,,,0,,
343,6603.0,13201,66,3,1,13,2.0,0.0,,,,,0,,
344,6604.0,13201,66,4,1,13,2.0,0.0,,,,,0,,
345,6605.0,13201,66,5,1,13,2.0,0.0,,,,,1,136000.0,3.0
346,6606.0,13201,66,6,1,13,2.0,0.0,,,,,1,136000.0,3.0
347,6607.0,13201,66,7,1,13,2.0,0.0,,,,,1,136000.0,3.0
348,6701.0,13104,67,1,1,13,2.0,0.0,,,,,0,,
349,6702.0,13104,67,2,1,13,2.0,0.0,,,,,0,,
350,6703.0,13104,67,3,1,13,2.0,0.0,,,,,0,,
351,6704.0,13104,67,4,1,13,2.0,0.0,,,,,0,,
352,6705.0,13104,67,5,1,13,2.0,0.0,,,,,0,,
353,6706.0,13104,67,6,1,13,2.0,0.0,,,,,1,136000.0,3.0
354,6707.0,13104,67,7,1,13,2.0,0.0,,,,,1,136000.0,3.0
355,6708.0,13104,67,8,1,13,2.0,0.0,,,,,1,136000.0,3.0
356,6709.0,13104,67,9,1,13,2.0,0.0,,,,,1,136000.0,3.0
357,6801.0,13103,68,1,1,13,2.0,0.0,,,,,0,,
358,6802.0,13103,68,2,1,13,2.0,0.0,,,,,1,40000.0,2.0
